# z ne np nH Bx By Bz Ex Ey Ez
1.601699999999999902e+00 -6.494300000000000073e-02 6.977400000000000269e-02 3.596999999999999937e-03 7.582700000000000161e-04 -5.007699999999999912e-04 4.943800000000000337e-05 -7.491900000000000005e-07 6.299299999999999980e-06 -1.865599999999999977e-06
1.606700000000000017e+00 -6.605400000000000160e-02 7.194399999999999407e-02 3.699700000000000211e-03 7.665999999999999854e-04 -4.965899999999999872e-04 5.067799999999999828e-05 -7.565499999999999817e-07 6.399500000000000308e-06 -1.755599999999999971e-06
1.611599999999999921e+00 -6.888900000000000579e-02 7.338899999999999590e-02 3.851900000000000115e-03 7.753099999999999749e-04 -4.921599999999999499e-04 5.147899999999999959e-05 -8.044799999999999616e-07 6.117000000000000048e-06 -1.607100000000000037e-06
1.616600000000000037e+00 -7.050900000000000223e-02 7.293099999999999583e-02 3.855100000000000193e-03 7.840699999999999927e-04 -4.878099999999999797e-04 5.184100000000000052e-05 -9.935000000000001017e-07 5.601400000000000275e-06 -1.578800000000000029e-06
1.621599999999999930e+00 -7.138999999999999513e-02 6.990499999999999492e-02 3.672900000000000210e-03 7.931099999999999739e-04 -4.832999999999999840e-04 5.165000000000000184e-05 -1.328100000000000041e-06 4.759399999999999697e-06 -1.780799999999999958e-06
1.626600000000000046e+00 -7.286399999999999821e-02 6.826100000000000223e-02 3.599600000000000109e-03 8.020699999999999965e-04 -4.789400000000000189e-04 5.114799999999999886e-05 -1.779800000000000095e-06 3.835499999999999954e-06 -2.132499999999999911e-06
1.631599999999999939e+00 -7.563699999999999590e-02 6.830500000000000460e-02 3.699599999999999937e-03 8.111699999999999466e-04 -4.745700000000000049e-04 5.003199999999999802e-05 -2.376199999999999797e-06 2.753900000000000010e-06 -2.901999999999999913e-06
1.636600000000000055e+00 -7.689600000000000601e-02 6.858899999999999719e-02 3.737199999999999984e-03 8.201499999999999589e-04 -4.703900000000000008e-04 4.873500000000000011e-05 -3.031900000000000143e-06 1.699099999999999961e-06 -3.702700000000000141e-06
1.641599999999999948e+00 -7.386700000000000210e-02 7.117400000000000115e-02 3.619799999999999841e-03 8.290800000000000513e-04 -4.663800000000000172e-04 4.683399999999999917e-05 -3.688200000000000111e-06 7.527799999999999949e-07 -4.700699999999999734e-06
1.646600000000000064e+00 -7.178099999999999759e-02 7.334100000000000341e-02 3.521900000000000117e-03 8.379000000000000380e-04 -4.625499999999999946e-04 4.486400000000000278e-05 -4.372600000000000283e-06 -1.271899999999999895e-07 -5.624799999999999916e-06
1.651599999999999957e+00 -7.158399999999999486e-02 7.420000000000000207e-02 3.563699999999999941e-03 8.465099999999999708e-04 -4.590999999999999920e-04 4.237799999999999982e-05 -4.852599999999999923e-06 -6.048700000000000423e-07 -6.092099999999999660e-06
1.656500000000000083e+00 -7.122599999999999765e-02 7.487399999999999611e-02 3.612600000000000099e-03 8.550300000000000044e-04 -4.557799999999999764e-04 3.989599999999999885e-05 -5.363500000000000402e-06 -1.044399999999999902e-06 -6.528699999999999850e-06
1.661499999999999977e+00 -6.774499999999999966e-02 7.102500000000000480e-02 3.636599999999999815e-03 8.632299999999999869e-04 -4.530700000000000244e-04 3.706199999999999854e-05 -5.533000000000000219e-06 -9.121200000000000440e-07 -5.966900000000000418e-06
1.666500000000000092e+00 -6.437199999999999867e-02 6.731499999999999984e-02 3.659299999999999879e-03 8.713899999999999901e-04 -4.504099999999999922e-04 3.424599999999999704e-05 -5.719699999999999634e-06 -7.761100000000000324e-07 -5.432100000000000050e-06
1.671499999999999986e+00 -6.821199999999999486e-02 7.005100000000000215e-02 3.738399999999999796e-03 8.791699999999999732e-04 -4.485800000000000182e-04 3.132700000000000008e-05 -5.586700000000000230e-06 -1.928599999999999945e-07 -4.228999999999999659e-06
1.676500000000000101e+00 -7.220899999999999541e-02 7.290499999999999758e-02 3.819799999999999932e-03 8.869600000000000053e-04 -4.467599999999999848e-04 2.839499999999999834e-05 -5.434599999999999602e-06 4.018299999999999923e-07 -2.990799999999999808e-06
1.681499999999999995e+00 -7.083599999999999619e-02 6.991700000000000692e-02 3.937000000000000395e-03 8.944200000000000457e-04 -4.458900000000000016e-04 2.560900000000000164e-05 -5.026500000000000071e-06 1.091900000000000083e-06 -2.060999999999999834e-06
1.686500000000000110e+00 -6.959999999999999520e-02 6.630099999999999882e-02 4.052799999999999632e-03 9.018900000000000267e-04 -4.450599999999999977e-04 2.281399999999999875e-05 -4.590000000000000099e-06 1.788100000000000083e-06 -1.126199999999999907e-06
1.691500000000000004e+00 -6.878099999999999492e-02 6.689699999999999813e-02 4.019599999999999909e-03 9.091999999999999822e-04 -4.451500000000000053e-04 2.029600000000000016e-05 -3.914999999999999786e-06 2.288100000000000167e-06 -1.022599999999999959e-06
1.696499999999999897e+00 -6.757299999999999418e-02 6.859700000000000519e-02 3.969799999999999891e-03 9.165100000000000460e-04 -4.453999999999999843e-04 1.782700000000000059e-05 -3.217300000000000096e-06 2.733999999999999997e-06 -1.094600000000000074e-06
1.701500000000000012e+00 -6.932099999999999373e-02 6.951300000000000534e-02 3.886699999999999877e-03 9.238500000000000401e-04 -4.464800000000000214e-04 1.567800000000000134e-05 -2.327999999999999988e-06 2.902500000000000162e-06 -1.740100000000000077e-06
1.706399999999999917e+00 -7.210400000000000142e-02 6.999299999999999966e-02 3.782600000000000112e-03 9.312300000000000135e-04 -4.478600000000000116e-04 1.365500000000000055e-05 -1.413699999999999907e-06 2.957100000000000029e-06 -2.597399999999999899e-06
1.711400000000000032e+00 -7.179699999999999971e-02 6.956199999999999883e-02 3.897600000000000196e-03 9.388000000000000511e-04 -4.499600000000000084e-04 1.191399999999999977e-05 -4.431600000000000057e-07 2.828700000000000124e-06 -3.395400000000000136e-06
1.716399999999999926e+00 -6.989199999999999580e-02 6.848600000000000521e-02 4.167599999999999603e-03 9.465100000000000163e-04 -4.524700000000000098e-04 1.036600000000000036e-05 5.223400000000000040e-07 2.593400000000000022e-06 -4.154000000000000377e-06
1.721400000000000041e+00 -6.984100000000000030e-02 6.849900000000000433e-02 4.289900000000000137e-03 9.545099999999999939e-04 -4.556000000000000154e-04 9.002500000000000628e-06 1.344600000000000010e-06 2.308900000000000035e-06 -4.466999999999999752e-06
1.726399999999999935e+00 -7.070799999999999308e-02 6.939199999999999535e-02 4.264999999999999694e-03 9.628100000000000330e-04 -4.592500000000000228e-04 7.856399999999999861e-06 2.043599999999999797e-06 1.990200000000000020e-06 -4.427299999999999946e-06
1.731400000000000050e+00 -7.115100000000000591e-02 6.989099999999999480e-02 4.155700000000000019e-03 9.714399999999999554e-04 -4.634099999999999830e-04 6.765099999999999823e-06 2.452100000000000206e-06 1.694500000000000039e-06 -4.015899999999999955e-06
1.736399999999999944e+00 -7.127100000000000102e-02 7.024600000000000288e-02 3.946999999999999988e-03 9.805499999999999546e-04 -4.681999999999999964e-04 5.844700000000000131e-06 2.552599999999999921e-06 1.438000000000000039e-06 -3.243400000000000151e-06
1.741400000000000059e+00 -7.105799999999999617e-02 7.194399999999999407e-02 3.810599999999999925e-03 9.899500000000000747e-04 -4.734000000000000144e-04 4.852099999999999674e-06 2.364900000000000007e-06 1.211899999999999993e-06 -2.389599999999999957e-06
1.746399999999999952e+00 -7.061699999999999922e-02 7.546899999999999442e-02 3.758699999999999802e-03 1.000000000000000021e-03 -4.793500000000000235e-04 3.889499999999999776e-06 1.749299999999999921e-06 1.045399999999999977e-06 -1.554899999999999927e-06
1.751300000000000079e+00 -7.076499999999999457e-02 7.744199999999999695e-02 3.703399999999999921e-03 1.010300000000000000e-03 -4.856099999999999805e-04 2.762400000000000013e-06 9.729199999999999531e-07 9.039000000000000405e-07 -8.244099999999999554e-07
1.756299999999999972e+00 -7.323300000000000642e-02 7.635699999999999432e-02 3.684699999999999954e-03 1.021299999999999942e-03 -4.927599999999999645e-04 1.420499999999999994e-06 -1.504699999999999968e-07 8.142799999999999567e-07 -5.549499999999999764e-07
1.761300000000000088e+00 -7.538499999999999368e-02 7.526700000000000057e-02 3.668600000000000159e-03 1.032399999999999941e-03 -5.001299999999999973e-04 -1.167200000000000023e-07 -1.300200000000000062e-06 7.590499999999999578e-07 -3.841799999999999898e-07
1.766299999999999981e+00 -7.515099999999999558e-02 7.423799999999999844e-02 3.650200000000000146e-03 1.044299999999999959e-03 -5.085600000000000233e-04 -2.209700000000000206e-06 -2.529199999999999857e-06 7.997899999999999904e-07 -7.520100000000000218e-07
1.771300000000000097e+00 -7.513699999999999546e-02 7.339099999999999790e-02 3.634099999999999917e-03 1.056199999999999977e-03 -5.171000000000000466e-04 -4.453300000000000205e-06 -3.730399999999999893e-06 8.787800000000000379e-07 -1.151499999999999902e-06
1.776299999999999990e+00 -7.708299999999999874e-02 7.388300000000000423e-02 3.741099999999999808e-03 1.068699999999999902e-03 -5.269400000000000472e-04 -7.661200000000000442e-06 -4.731199999999999696e-06 1.183499999999999977e-06 -1.709699999999999911e-06
1.781300000000000106e+00 -7.884399999999999742e-02 7.455799999999999927e-02 3.856300000000000006e-03 1.081099999999999986e-03 -5.367699999999999989e-04 -1.090099999999999948e-05 -5.720099999999999664e-06 1.501099999999999909e-06 -2.292999999999999899e-06
1.786299999999999999e+00 -7.900200000000000278e-02 7.199099999999999944e-02 3.797200000000000141e-03 1.093900000000000081e-03 -5.482100000000000384e-04 -1.553100000000000089e-05 -6.393099999999999827e-06 2.166299999999999910e-06 -2.559199999999999993e-06
1.791299999999999892e+00 -7.916099999999999526e-02 6.942299999999999860e-02 3.738200000000000117e-03 1.106699999999999958e-03 -5.596499999999999695e-04 -2.016099999999999891e-05 -7.066099999999999991e-06 2.831499999999999911e-06 -2.825299999999999868e-06
1.796300000000000008e+00 -7.675999999999999490e-02 7.065499999999999559e-02 3.731200000000000055e-03 1.118999999999999986e-03 -5.727399999999999679e-04 -2.627199999999999851e-05 -7.526700000000000290e-06 3.741300000000000077e-06 -2.807600000000000021e-06
1.801199999999999912e+00 -7.418900000000000494e-02 7.196099999999999719e-02 3.715099999999999826e-03 1.131499999999999910e-03 -5.860099999999999814e-04 -3.252599999999999995e-05 -7.973900000000000006e-06 4.667600000000000000e-06 -2.741299999999999910e-06
1.806200000000000028e+00 -7.465199999999999614e-02 7.260099999999999887e-02 3.795100000000000036e-03 1.142999999999999919e-03 -6.009900000000000311e-04 -4.012300000000000193e-05 -8.372700000000000322e-06 5.528199999999999858e-06 -2.780600000000000110e-06
1.811199999999999921e+00 -7.558800000000000241e-02 7.352999999999999814e-02 3.899699999999999868e-03 1.154499999999999927e-03 -6.163699999999999821e-04 -4.805099999999999785e-05 -8.761400000000000513e-06 6.374199999999999890e-06 -2.829500000000000184e-06
1.816200000000000037e+00 -7.513200000000000434e-02 7.234699999999999465e-02 3.867100000000000051e-03 1.164799999999999907e-03 -6.334999999999999486e-04 -5.703199999999999877e-05 -9.200300000000000665e-06 6.841499999999999634e-06 -3.324199999999999869e-06
1.821199999999999930e+00 -7.400900000000000534e-02 7.074099999999999833e-02 3.798300000000000114e-03 1.174799999999999933e-03 -6.512999999999999476e-04 -6.650100000000000585e-05 -9.660600000000000307e-06 7.174999999999999914e-06 -3.969600000000000076e-06
1.826200000000000045e+00 -7.449500000000000566e-02 7.123799999999999577e-02 3.820399999999999838e-03 1.183199999999999920e-03 -6.708299999999999723e-04 -7.661900000000000622e-05 -1.018600000000000039e-05 7.007800000000000057e-06 -4.989800000000000066e-06
1.831199999999999939e+00 -7.573299999999999477e-02 7.240199999999999414e-02 3.871100000000000148e-03 1.191000000000000001e-03 -6.913699999999999620e-04 -8.728600000000000421e-05 -1.077400000000000052e-05 6.565900000000000104e-06 -6.206099999999999754e-06
1.836200000000000054e+00 -7.704500000000000237e-02 7.453400000000000303e-02 3.908100000000000289e-03 1.197200000000000044e-03 -7.135600000000000189e-04 -9.814699999999999390e-05 -1.137699999999999966e-05 5.735199999999999740e-06 -7.428699999999999704e-06
1.841199999999999948e+00 -7.857500000000000595e-02 7.726900000000000435e-02 3.954700000000000229e-03 1.202200000000000057e-03 -7.371600000000000505e-04 -1.094599999999999989e-04 -1.206400000000000003e-05 4.586600000000000267e-06 -8.654499999999999894e-06
1.846200000000000063e+00 -7.825100000000000111e-02 7.988399999999999668e-02 3.989499999999999991e-03 1.205799999999999927e-03 -7.622399999999999662e-04 -1.205299999999999997e-04 -1.269099999999999928e-05 3.272200000000000197e-06 -9.629700000000000315e-06
1.851099999999999968e+00 -7.657899999999999430e-02 8.252099999999999713e-02 4.008900000000000137e-03 1.207900000000000033e-03 -7.891900000000000521e-04 -1.317500000000000040e-04 -1.337900000000000015e-05 1.753200000000000002e-06 -1.032999999999999935e-05
1.856100000000000083e+00 -7.637800000000000145e-02 8.170399999999999885e-02 4.047300000000000203e-03 1.208700000000000052e-03 -8.173699999999999889e-04 -1.423700000000000074e-04 -1.395400000000000057e-05 2.467799999999999903e-07 -1.082200000000000074e-05
1.861099999999999977e+00 -7.741499999999999770e-02 7.681399999999999340e-02 4.074799999999999950e-03 1.207600000000000080e-03 -8.478799999999999662e-04 -1.526099999999999907e-04 -1.451999999999999989e-05 -1.251500000000000003e-06 -1.098299999999999971e-05
1.866100000000000092e+00 -7.938499999999999723e-02 7.513999999999999846e-02 4.110199999999999618e-03 1.205799999999999927e-03 -8.793199999999999497e-04 -1.620399999999999868e-04 -1.498000000000000057e-05 -2.669999999999999847e-06 -1.108499999999999975e-05
1.871099999999999985e+00 -8.292299999999999671e-02 7.929200000000000137e-02 4.200399999999999967e-03 1.201699999999999990e-03 -9.135400000000000117e-04 -1.703200000000000091e-04 -1.535699999999999883e-05 -3.883399999999999953e-06 -1.104399999999999963e-05
1.876100000000000101e+00 -8.552800000000000680e-02 8.263099999999999612e-02 4.310900000000000322e-03 1.197399999999999940e-03 -9.483500000000000393e-04 -1.777899999999999901e-04 -1.568100000000000114e-05 -5.034200000000000014e-06 -1.099200000000000081e-05
1.881099999999999994e+00 -8.575699999999999990e-02 8.334600000000000342e-02 4.515800000000000369e-03 1.191000000000000001e-03 -9.863499999999999872e-04 -1.831500000000000066e-04 -1.590399999999999884e-05 -5.883700000000000097e-06 -1.090099999999999948e-05
1.886100000000000110e+00 -8.545600000000000418e-02 8.396599999999999897e-02 4.654799999999999736e-03 1.184600000000000063e-03 -1.024600000000000077e-03 -1.878799999999999969e-04 -1.613299999999999953e-05 -6.714700000000000272e-06 -1.077100000000000072e-05
1.891100000000000003e+00 -8.516899999999999471e-02 8.501999999999999835e-02 4.418499999999999685e-03 1.176699999999999925e-03 -1.066300000000000060e-03 -1.894200000000000126e-04 -1.633100000000000000e-05 -7.277200000000000392e-06 -1.041499999999999939e-05
1.895999999999999908e+00 -8.526499999999999357e-02 8.643000000000000682e-02 4.186399999999999844e-03 1.169099999999999957e-03 -1.107899999999999987e-03 -1.907199999999999900e-04 -1.656099999999999950e-05 -7.846099999999999299e-06 -1.002900000000000003e-05
1.901000000000000023e+00 -8.678600000000000203e-02 8.876100000000000656e-02 4.187999999999999882e-03 1.160900000000000083e-03 -1.153200000000000058e-03 -1.877500000000000100e-04 -1.692000000000000063e-05 -8.286699999999999790e-06 -9.151500000000000387e-06
1.905999999999999917e+00 -8.826699999999999824e-02 9.114899999999999392e-02 4.194500000000000312e-03 1.152800000000000049e-03 -1.198400000000000073e-03 -1.847999999999999925e-04 -1.728699999999999898e-05 -8.725800000000000380e-06 -8.268999999999999942e-06
1.911000000000000032e+00 -9.163799999999999724e-02 8.973399999999999432e-02 4.343699999999999818e-03 1.146000000000000100e-03 -1.246799999999999948e-03 -1.771700000000000130e-04 -1.797799999999999965e-05 -9.192699999999999247e-06 -6.884499999999999900e-06
1.915999999999999925e+00 -9.515200000000000047e-02 8.806100000000000039e-02 4.493200000000000145e-03 1.139000000000000038e-03 -1.295499999999999994e-03 -1.692999999999999952e-04 -1.867499999999999992e-05 -9.662800000000000049e-06 -5.482599999999999820e-06
1.921000000000000041e+00 -9.394399999999999973e-02 8.980200000000000682e-02 4.490899999999999927e-03 1.134699999999999988e-03 -1.346600000000000097e-03 -1.572900000000000068e-04 -1.970900000000000053e-05 -1.015699999999999948e-05 -3.760699999999999840e-06
